text,label
Margherita Pizza,dish
Cold camera,not_dish
Lamb Curry,dish
Served Daily indicate,not_dish
New Arrival arrive,not_dish
Cold rather,not_dish
Sushi Roll,dish
Taxes Extra but,not_dish
Chef's Special week,not_dish
Serving Size stage,not_dish
Non-Veg Only,not_dish
Combo Offer test,not_dish
No Onion east,not_dish
Add-ons member,not_dish
Cold or,not_dish
Dal Makhani,dish
Butter Chicken,dish
Margherita Pizza,dish
Dal Makhani,dish
Chicken Biryani,dish
Mutton Korma,dish
Fish Fry,dish
Tandoori Roti,dish
Butter Chicken,dish
Taxes Extra side,not_dish
Fish Fry,dish
Kadhai Mushroom,dish
Taxes Extra call,not_dish
Tandoori Roti,dish
Tandoori Roti,dish
Chana Dal Tadka,dish
Chicken Masala,dish
Served Daily response,not_dish
Margherita Pizza,dish
Mutton Korma,dish
No Onion trouble,not_dish
New Arrival beat,not_dish
Spicy very,not_dish
Add-ons much,not_dish
Hot two,not_dish
Tandoori Roti,dish
Served Daily loss,not_dish
Taxes Extra level,not_dish
Chef's Special take,not_dish
Mutton Korma,dish
Butter Chicken,dish
Chicken Wings,dish
Price Varies step,not_dish
Chicken Biryani,dish
Add-ons magazine,not_dish
Fish Fry,dish
Paneer Tikka,dish
Tandoori Roti,dish
Chicken Biryani,dish
Chef's Special eye,not_dish
Mutton Korma,dish
Combo Offer system,not_dish
Sushi Roll,dish
Margherita Pizza,dish
Chicken Malai Tikka,dish
Dal Makhani,dish
New Arrival data,not_dish
Chef's Special finish,not_dish
Extra Cheese participant,not_dish
Serving Size check,not_dish
New Arrival line,not_dish
Sushi Roll,dish
Cold over,not_dish
Sushi Roll,dish
Lamb Curry,dish
Margherita Pizza,dish
Fish Fry,dish
Sushi Roll,dish
Chef's Special son,not_dish
Butter Chicken,dish
Eggplant Parmesan,dish
Price Varies particular,not_dish
Fish Curry Kerala,dish
Paneer Tikka,dish
Chicken Biryani,dish
New Arrival must,not_dish
Lamb Curry,dish
Pathrode,dish
Serving Size shake,not_dish
No Onion wind,not_dish
Served Daily relate,not_dish
Mutton Korma,dish
Butter Chicken,dish
Paneer Tikka,dish
Chef's Special leave,not_dish
Fish Fry,dish
Hot kind,not_dish
Sushi Roll,dish
Butter Chicken,dish
Sushi Roll,dish
New Arrival population,not_dish
Margherita Pizza,dish
Price Varies whether,not_dish
Add-ons question,not_dish
Add-ons college,not_dish
Ready to Serve,not_dish
Fish Fry,dish
Fish Fry,dish
Margherita Pizza,dish
Fish Fry,dish
Sushi Roll,dish
Soup,not_dish
Served Daily throughout,not_dish
No Onion article,not_dish
Hot fill,not_dish
Combo Offer thing,not_dish
Tandoori Roti,dish
New Arrival house,not_dish
Price Varies cold,not_dish
Lamb Curry,dish
Chef's Special where,not_dish
Combo Offer impact,not_dish
Veg Lasagna,dish
New Arrival keep,not_dish
Taxes Extra somebody,not_dish
Taxes Extra day,not_dish
Butter Chicken,dish
Paneer Tikka,dish
New Arrival voice,not_dish
Margherita Pizza,dish
New Arrival sport,not_dish
Chicken Biryani,dish
Extra Cheese cold,not_dish
New Arrival beyond,not_dish
Chef's Special until,not_dish
Sushi Roll,dish
Combo Offer deal,not_dish
No Onion behavior,not_dish
Butter Chicken,dish
Hot across,not_dish
Cold he,not_dish
New Arrival leader,not_dish
Chicken Biryani,dish
Chicken Biryani,dish
Mutton Korma,dish
Served Daily open,not_dish
Serving Size several,not_dish
Taxes Extra peace,not_dish
Mutton Korma,dish
Margherita Pizza,dish
Chicken Biryani,dish
Bread Pakora,dish
Tandoori Roti,dish
Paneer Tikka,dish
Dal Makhani,dish
Chicken Biryani,dish
Sushi Roll,dish
New Arrival run,not_dish
Taxes Extra alone,not_dish
Sushi Roll,dish
Tandoori Roti,dish
Paneer Lababdar,dish
Mutton Korma,dish
Serving Size act,not_dish
Serving Size hospital,not_dish
Price Varies who,not_dish
Sushi Roll,dish
Dal Makhani,dish
Sushi Roll,dish
Butter Chicken,dish
Combo Offer visit,not_dish
Serving Size edge,not_dish
New Arrival network,not_dish
Price Varies state,not_dish
Lamb Curry,dish
Taxes Extra but,not_dish
Price Varies yes,not_dish
No Onion you,not_dish
Price Varies major,not_dish
Paneer Tikka,dish
Chicken Biryani,dish
Taxes Extra we,not_dish
Tandoori Roti,dish
Margherita Pizza,dish
Chicken Biryani,dish
No Onion event,not_dish
Margherita Pizza,dish
No Onion set,not_dish
Dal Makhani,dish
Cauliflower Soup,dish
Butter Chicken,dish
Sweet Potato Fries,dish
Extra Cheese Mrs,not_dish
Tandoori Roti,dish
Hariyali Chicken,dish
Add-ons himself,not_dish
Sushi Roll,dish
Paneer Tikka,dish
Serving Size home,not_dish
Margherita Pizza,dish
Tandoori Roti,dish
Add-ons support,not_dish
Cold movie,not_dish
Add-ons no,not_dish
Margherita Pizza,dish
Chicken Biryani,dish
Taxes Extra evening,not_dish
Cold travel,not_dish
Extra Cheese activity,not_dish
Mutton Korma,dish
Paneer Tikka,dish
Butter Chicken,dish
Margherita Pizza,dish
Hot fire,not_dish
Soya Chaap,dish
Cold fill,not_dish
New Arrival kitchen,not_dish
Margherita Pizza,dish
Add-ons home,not_dish
Serving Size movie,not_dish
Margherita Pizza,dish
No Onion sure,not_dish
Lamb Curry,dish
Chef's Special or,not_dish
Mutton Korma,dish
Tandoori Roti,dish
Price Varies past,not_dish
Dal Makhani,dish
New Arrival center,not_dish
Dahi Bhalla,dish
Butter Chicken,dish
Butter Chicken,dish
Chicken Biryani,dish
Hot leg,not_dish
Paneer Tikka,dish
Chef's Special alone,not_dish
Combo Offer deal,not_dish
Chef's Special technology,not_dish
Not Applicable,not_dish
Dal Makhani,dish
Paneer Tikka,dish
Hot particular,not_dish
Add-ons these,not_dish
Table Booking,not_dish
Paneer Tikka,dish
Combo Offer ten,not_dish
Served Daily three,not_dish
Chicken Biryani,dish
Taxes Extra story,not_dish
No Onion open,not_dish
Sushi Roll,dish
Add-ons oil,not_dish
Served Daily go,not_dish
Tandoori Roti,dish
Serving Size good,not_dish
Mutton Korma,dish
Hot range,not_dish
No Onion choice,not_dish
Butter Chicken,dish
Paneer Tikka,dish
Dal Tadka,dish
Extra Cheese choice,not_dish
No Onion shoulder,not_dish
Taxes Extra trial,not_dish
Spicy environment,not_dish
Served Daily fear,not_dish
Price Varies fly,not_dish
Sushi Roll,dish
Cold become,not_dish
Dal Makhani,dish
Hot success,not_dish
Sushi Roll,dish
Paneer Tikka,dish
Chicken Biryani,dish
Tandoori Roti,dish
Serving Size could,not_dish
Paneer Tikka,dish
Lamb Curry,dish
Butter Chicken,dish
Served Daily every,not_dish
Taxes Extra degree,not_dish
Chef's Special father,not_dish
New Arrival fire,not_dish
Mutton Korma,dish
Chicken Biryani,dish
Mutton Korma,dish
Combo Offer give,not_dish
Serving Size behind,not_dish
Chicken Biryani,dish
Fried Pork Dumpling,dish
Lamb Curry,dish
Cold million,not_dish
Taxes Extra at,not_dish
Add-ons important,not_dish
Serving Size pick,not_dish
Served Daily power,not_dish
Tandoori Roti,dish
Lamb Curry,dish
Sushi Roll,dish
Cold until,not_dish
Cold true,not_dish
Fish Fry,dish
New Arrival take,not_dish
No Onion or,not_dish
Fish Fry,dish
Chicken Biryani,dish
Combo Offer enjoy,not_dish
Served Daily call,not_dish
Butter Chicken,dish
Sushi Roll,dish
Mutton Korma,dish
Spicy magazine,not_dish
Beef Stroganoff,dish
New Arrival job,not_dish
Fish Fry,dish
Lamb Curry,dish
Lamb Curry,dish
Chef's Special ok,not_dish
Margherita Pizza,dish
No Onion party,not_dish
Combo Offer deal,not_dish
Sushi Roll,dish
Served Daily series,not_dish
Chef's Special report,not_dish
Served Daily report,not_dish
Hot firm,not_dish
Butter Chicken,dish
Lamb Curry,dish
Mutton Korma,dish
Tandoori Roti,dish
Dal Makhani,dish
Add-ons else,not_dish
Dal Makhani,dish
Chef’s Pick,not_dish
Butter Chicken,dish
Tandoori Roti,dish
Tandoori Roti,dish
Chef's Special house,not_dish
Chef's Special fact,not_dish
Sushi Roll,dish
Combo Offer production,not_dish
Coupon Applied,not_dish
Price Varies miss,not_dish
New Arrival avoid,not_dish
Sushi Roll,dish
Dal Makhani,dish
Mutton Korma,dish
Chef's Special performance,not_dish
Lamb Curry,dish
Hot good,not_dish
Veg Pulao,dish
Margherita Pizza,dish
Margherita Pizza,dish
Price Varies system,not_dish
Paneer Tikka,dish
Service Staff,not_dish
Tandoori Roti,dish
Add-ons skill,not_dish
Combo Offer office,not_dish
Mutton Korma,dish
No Onion able,not_dish
Extra Cheese cold,not_dish
Extra Cheese weight,not_dish
Sushi Roll,dish
New Arrival office,not_dish
Spicy wonder,not_dish
Margherita Pizza,dish
Chicken Biryani,dish
New Arrival church,not_dish
Serving Size almost,not_dish
Add-ons analysis,not_dish
Tandoori Roti,dish
Butter Chicken,dish
Tandoori Roti,dish
Lamb Curry,dish
Taxes Extra care,not_dish
Sushi Roll,dish
Price Varies president,not_dish
Margherita Pizza,dish
Tandoori Roti,dish
Dal Makhani,dish
Taxes Extra cause,not_dish
Sushi Roll,dish
New Arrival less,not_dish
Tandoori Roti,dish
Butter Chicken,dish
Margherita Pizza,dish
Dal Makhani,dish
Mutton Korma,dish
Combo Offer concern,not_dish
Served Daily traditional,not_dish
Butter Chicken,dish
Extra Cheese before,not_dish
Tandoori Roti,dish
Sushi Roll,dish
Mutton Korma,dish
Fish Fry,dish
Extra Cheese class,not_dish
Cold game,not_dish
Dal Makhani,dish
Rate Us,not_dish
Margherita Pizza,dish
Extra Cheese court,not_dish
Mutton Korma,dish
Lamb Curry,dish
Margherita Pizza,dish
Extra Cheese represent,not_dish
Paneer Tikka,dish
Paneer Tikka,dish
Tandoori Roti,dish
Margherita Pizza,dish
Cold college,not_dish
Lamb Curry,dish
Egg Biryani,dish
Cold particularly,not_dish
Add-ons approach,not_dish
Price Varies fire,not_dish
Serving Size beat,not_dish
Cold local,not_dish
Combo Offer no,not_dish
Paneer Tikka,dish
Spicy view,not_dish
Spicy imagine,not_dish
Sushi Roll,dish
Spicy become,not_dish
Butter Chicken,dish
Dal Makhani,dish
Combo Offer deal,not_dish
Mutton Korma,dish
Cold well,not_dish
Paneer Tikka,dish
New Arrival since,not_dish
Add-ons source,not_dish
Lamb Curry,dish
Taxes Extra debate,not_dish
Serving Size cold,not_dish
Dal Makhani,dish
Mutton Korma,dish
Extra Cheese require,not_dish
Prawn Tempura,dish
Serving Size short,not_dish
Dal Makhani,dish
Taxes Extra light,not_dish
Cold play,not_dish
Dal Makhani,dish
No Onion what,not_dish
Extra Cheese market,not_dish
Dal Makhani,dish
Cold PM,not_dish
Extra Cheese practice,not_dish
Tandoori Roti,dish
Extra Cheese bit,not_dish
New Arrival talk,not_dish
Paneer Tikka,dish
Sushi Roll,dish
Chef's Special value,not_dish
Chef's Special cost,not_dish
Cold appear,not_dish
Chicken Biryani,dish
New Arrival necessary,not_dish
Dal Makhani,dish
Margherita Pizza,dish
Fish Fry,dish
Paneer Tikka,dish
Chicken Biryani,dish
Taxes Extra possible,not_dish
Tandoori Roti,dish
Extra Cheese professor,not_dish
Chef's Special building,not_dish
Fish Fry,dish
New Arrival another,not_dish
Fish Fry,dish
Tandoori Roti,dish
Extra Cheese agency,not_dish
Chicken Biryani,dish
Taxes Extra week,not_dish
Serving Size price,not_dish
Extra Cheese argue,not_dish
Fish Fry,dish
Cold occur,not_dish
No Onion attention,not_dish
Mutton Korma,dish
Dal Makhani,dish
Chicken Biryani,dish
Chicken Biryani,dish
Sushi Roll,dish
Egg Florentine,dish
Combo Offer station,not_dish
Green Dot,not_dish
Taxes Extra appear,not_dish
Hot page,not_dish
Chef's Special find,not_dish
Fish Fry,dish
Butter Chicken,dish
Chicken Biryani,dish
Extra Cheese position,not_dish
Price Varies strategy,not_dish
Tuna Salad,dish
Butter Chicken,dish
Mutton Korma,dish
Vegetable Enchiladas,dish
Tandoori Roti,dish
Price Varies western,not_dish
Serving Size over,not_dish
Tandoori Roti,dish
Taxes Extra easy,not_dish
Paneer Tikka,dish
Fish Fry,dish
Tandoori Roti,dish
Fish Fry,dish
Cold today,not_dish
Paneer Tikka,dish
Taxes Extra participant,not_dish
Cold next,not_dish
Margherita Pizza,dish
Served Daily hot,not_dish
Paneer Tikka,dish
Combo Offer final,not_dish
Paneer Tikka,dish
Air Conditioned,not_dish
Cold buy,not_dish
Sushi Roll,dish
Margherita Pizza,dish
Chicken Biryani,dish
Butter Chicken,dish
Tandoori Roti,dish
Combo Offer more,not_dish
Fish Fry,dish
Chicken Biryani,dish
Serving Size record,not_dish
Paneer Tikka,dish
New Arrival southern,not_dish
Buffet Only,not_dish
Butter Chicken,dish
Chef's Special table,not_dish
Chicken Biryani,dish
No Onion possible,not_dish
Lamb Curry,dish
Fish Fry,dish
Price Varies remember,not_dish
Combo Offer body,not_dish
Cold force,not_dish
Mutton Korma,dish
Pineapple Pachadi,dish
Paneer Tikka,dish
Sushi Roll,dish
No Onion onto,not_dish
Fish Fry,dish
Spicy face,not_dish
Taxes Extra develop,not_dish
Combo Offer fall,not_dish
Sushi Roll,dish
No Onion already,not_dish
Served Daily several,not_dish
Butter Naan,dish
Today's Special,not_dish
Chicken Biryani,dish
Lamb Curry,dish
Lamb Curry,dish
Served Daily street,not_dish
Serving Size ball,not_dish
Chef's Special include,not_dish
Paneer Tikka,dish
Serving Size table,not_dish
Lamb Curry,dish
Butter Chicken,dish
Spicy idea,not_dish
Add-ons summer,not_dish
Serving Size decide,not_dish
Dal Makhani,dish
Best Seller,not_dish
Fish Fry,dish
Hot require,not_dish
Margherita Pizza,dish
Serving Size truth,not_dish
Dal Makhani,dish
Cold method,not_dish
Lamb Curry,dish
Serving Size sing,not_dish
New Arrival use,not_dish
Sushi Roll,dish
Dal Makhani,dish
Price Varies market,not_dish
Sushi Roll,dish
Chicken Biryani,dish
Served Daily almost,not_dish
Served Daily lead,not_dish
Butter Chicken,dish
Kaju Katli,dish
Tandoori Roti,dish
Served Daily moment,not_dish
Extra Cheese system,not_dish
Chicken Biryani,dish
Dal Makhani,dish
Serving Size start,not_dish
Lamb Curry,dish
Specials,not_dish
Sushi Roll,dish
Extra Cheese take,not_dish
Served Daily without,not_dish
Served Daily quality,not_dish
Bhindi Masala,dish
Cold never,not_dish
Serving Size American,not_dish
Fish Fry,dish
Butter Chicken,dish
Tandoori Roti,dish
New Arrival different,not_dish
Taxes Extra experience,not_dish
Paneer Tikka,dish
Price Varies central,not_dish
Dal Makhani,dish
Dal Makhani,dish
Phirni,dish
Fish Fry,dish
Combo Offer nation,not_dish
Veg Manchow Soup,dish
Lamb Curry,dish
Fish Fry,dish
Chicken Biryani,dish
Served Daily financial,not_dish
Chef's Special level,not_dish
Fish Fry,dish
Schezwan Rice,dish
Price Varies fish,not_dish
Fish Fry,dish
Chef's Special home,not_dish
Combo Offer past,not_dish
Fish Fry,dish
Hot above,not_dish
Serving Size bad,not_dish
Price Varies age,not_dish
Served Daily job,not_dish
Paneer Tikka,dish
New Arrival window,not_dish
Extra Cheese stuff,not_dish
Extra Cheese sea,not_dish
Paneer Tikka,dish
No Onion toward,not_dish
Butter Chicken,dish
New Arrival perform,not_dish
Lamb Curry,dish
Taxes Extra federal,not_dish
Mutton Korma,dish
Chef's Special success,not_dish
Chicken Biryani,dish
Extra Cheese run,not_dish
Fish Fry,dish
Fish Fry,dish
Tandoori Roti,dish
Mutton Korma,dish
Chicken Biryani,dish
Serving Size general,not_dish
Hot most,not_dish
Dal Makhani,dish
Per KG,not_dish
No Onion young,not_dish
Hot spring,not_dish
Extra Cheese series,not_dish
Dal Makhani,dish
Chicken Biryani,dish
Paneer Tikka,dish
Dal Makhani,dish
Lamb Curry,dish
Fish Fry,dish
Sushi Roll,dish
Sushi Roll,dish
Sushi Roll,dish
Lamb Curry,dish
Lamb Curry,dish
Mutton Korma,dish
Margherita Pizza,dish
Dal Makhani,dish
Bisi Bele Bath,dish
Served Daily prevent,not_dish
Serving Size newspaper,not_dish
Lamb Curry,dish
Chicken Biryani,dish
Butter Chicken,dish
Lamb Curry,dish
Tandoori Roti,dish
Paneer Tikka,dish
Sushi Roll,dish
Fish Fry,dish
Price Varies early,not_dish
Margherita Pizza,dish
Fish Fry,dish
Sushi Roll,dish
Spicy still,not_dish
Spicy war,not_dish
Paneer Tikka,dish
Spicy owner,not_dish
Served Daily he,not_dish
Lamb Curry,dish
Extra Cheese decision,not_dish
Combo Offer return,not_dish
Caesar Salad,dish
Sushi Roll,dish
Sushi Roll,dish
Aloo Gobi,dish
Cold once,not_dish
Dal Makhani,dish
Fish Fry,dish
Margherita Pizza,dish
Butter Chicken,dish
Margherita Pizza,dish
Chicken Biryani,dish
Chicken Clear Soup,dish
Paneer Tikka,dish
Cold play,not_dish
Spicy trip,not_dish
Sushi Roll,dish
Fish Fry,dish
Nargisi Kofta,dish
Mutton Korma,dish
Lamb Curry,dish
Taxes Extra child,not_dish
Mutton Korma,dish
Extra Cheese until,not_dish
Price Varies way,not_dish
Fish Fry,dish
Serving Size hold,not_dish
Eggplant Lasagna,dish
Paneer Tikka,dish
Butter Chicken,dish
Served Daily attention,not_dish
Butter Chicken,dish
Add-ons cause,not_dish
Spicy quickly,not_dish
Chef's Special hit,not_dish
Spicy police,not_dish
Spicy everyone,not_dish
Combo Offer expect,not_dish
Tandoori Roti,dish
Sushi Roll,dish
Chef's Special month,not_dish
Butter Chicken,dish
Cold whether,not_dish
Paneer Tikka,dish
Combo Offer leave,not_dish
Paneer Tikka,dish
Tandoori Roti,dish
New Arrival choose,not_dish
Sushi Roll,dish
Hot because,not_dish
Serving Size choose,not_dish
Extra Cheese eye,not_dish
Lamb Curry,dish
Taxes Extra admit,not_dish
Taxes Extra official,not_dish
Chicken Biryani,dish
Butter Chicken,dish
Add-ons effect,not_dish
New Arrival I,not_dish
Price Varies much,not_dish
Lamb Curry,dish
Extra Cheese light,not_dish
Chicken Biryani,dish
Chef's Special least,not_dish
Fish Fry,dish
Lamb Curry,dish
Margherita Pizza,dish
Sushi Roll,dish
Spicy summer,not_dish
Lamb Curry,dish
Fish Fry,dish
Spicy anything,not_dish
Cold meeting,not_dish
Paneer Tikka,dish
Extra Cheese development,not_dish
Served Daily interview,not_dish
Margherita Pizza,dish
Happy Hours,not_dish
Butter Chicken,dish
Mutton Korma,dish
Mutton Korma,dish
Fish Fry,dish
No Onion continue,not_dish
Dal Makhani,dish
Add-ons story,not_dish
Combo Offer whatever,not_dish
No Onion out,not_dish
Butter Chicken,dish
Taxes Extra follow,not_dish
Sushi Roll,dish
New Arrival tend,not_dish
New Arrival happen,not_dish
Friend Referral,not_dish
Taxes Extra current,not_dish
Chicken Biryani,dish
Taxes Extra state,not_dish
Dal Makhani,dish
Serving Size food,not_dish
Sushi Roll,dish
Hot else,not_dish
Butter Chicken,dish
Butter Chicken,dish
Methi Malai Murg,dish
Cold pressure,not_dish
Paneer Tikka,dish
Hot lose,not_dish
Serving Size entire,not_dish
Sushi Roll,dish
Paneer Tikka,dish
Margherita Pizza,dish
Extra Cheese yard,not_dish
